millis,size_x,size_y
72152,4,4,1442.0,1463.0,1514.0,1496.0,1495.0,1520.0,1471.0,1458.0,1509.0,1514.0,1475.0,1464.0,1492.0,1487.0,1516.0,1522.0
72939,4,4,1487.0,1450.0,1514.0,1497.0,1469.0,1503.0,1472.0,1475.0,1508.0,1526.0,1470.0,1472.0,1486.0,1460.0,1512.0,1524.0
73726,4,4,1453.0,1422.0,1509.0,1496.0,1510.0,1514.0,1473.0,1463.0,1506.0,1523.0,1464.0,1484.0,1501.0,1495.0,1518.0,1509.0
74513,4,4,1494.0,1448.0,1513.0,1492.0,1485.0,1516.0,1471.0,1462.0,1520.0,1516.0,1473.0,1464.0,1496.0,1505.0,1506.0,1523.0
75300,4,4,1470.0,1468.0,1503.0,1509.0,1495.0,1515.0,1481.0,1474.0,1516.0,1506.0,1464.0,1477.0,1540.0,1487.0,1522.0,1520.0
76087,4,4,1452.0,1431.0,1514.0,1514.0,1491.0,1521.0,1476.0,1463.0,1504.0,1524.0,1466.0,1464.0,1517.0,1470.0,1508.0,1518.0
76874,4,4,1450.0,1413.0,1498.0,1501.0,1508.0,1512.0,1482.0,1475.0,1519.0,1525.0,1471.0,1463.0,1474.0,1502.0,1513.0,1523.0
77661,4,4,1511.0,1437.0,1499.0,1512.0,1492.0,1513.0,1478.0,1472.0,1532.0,1507.0,1476.0,1471.0,1550.0,1523.0,1510.0,1521.0
78448,4,4,1474.0,1342.0,1510.0,1502.0,1495.0,1509.0,1477.0,1473.0,1519.0,1511.0,1464.0,1470.0,1488.0,1478.0,1509.0,1518.0
79235,4,4,1481.0,1453.0,1512.0,1491.0,1469.0,1499.0,1482.0,1458.0,1496.0,1514.0,1466.0,1482.0,1518.0,1474.0,1519.0,1529.0
80022,4,4,1529.0,1469.0,1510.0,1521.0,1505.0,1504.0,1482.0,1469.0,1494.0,1520.0,1467.0,1461.0,1545.0,1457.0,1513.0,1530.0
80809,4,4,1397.0,1398.0,1503.0,1507.0,1483.0,1503.0,1478.0,1471.0,1521.0,1519.0,1469.0,1477.0,1471.0,1495.0,1521.0,1532.0
81596,4,4,1503.0,1449.0,1522.0,1512.0,1443.0,1500.0,1480.0,1461.0,1495.0,1507.0,1463.0,1463.0,1456.0,1482.0,1511.0,1522.0
82383,4,4,1490.0,1377.0,1508.0,1514.0,1470.0,1509.0,1479.0,1462.0,1509.0,1515.0,1470.0,1478.0,1513.0,1463.0,1528.0,1518.0
83170,4,4,1452.0,1395.0,1504.0,1500.0,1474.0,1505.0,1480.0,1471.0,1523.0,1523.0,1479.0,1482.0,1488.0,1462.0,1511.0,1515.0
83957,4,4,1429.0,1453.0,1508.0,1507.0,1463.0,1510.0,1476.0,1468.0,1482.0,1513.0,1478.0,1482.0,1538.0,1473.0,1507.0,1521.0
84744,4,4,1495.0,1450.0,1517.0,1500.0,1473.0,1504.0,1481.0,1469.0,1508.0,1522.0,1474.0,1464.0,1520.0,1497.0,1514.0,1527.0
84944,2,2,1413.0,1513.0,1515.0,1521.0
85144,2,2,1522.0,1513.0,1515.0,1516.0
85344,2,2,1523.0,1513.0,1514.0,1524.0
85544,2,2,1520.0,1514.0,1508.0,1525.0
85744,2,2,1510.0,1514.0,1522.0,1517.0
85944,2,2,1530.0,1516.0,1511.0,1518.0
86046,1,2,1518.0,1518.0
86148,1,2,1525.0,1514.0
86250,1,2,1522.0,1520.0
86352,1,2,1525.0,1514.0
86454,1,2,1529.0,1512.0
86556,1,2,1522.0,1519.0
86658,1,2,1530.0,1516.0
86760,1,2,1526.0,1518.0
86862,1,2,1519.0,1517.0
86964,1,2,1523.0,1520.0
87066,1,2,1518.0,1515.0
87168,1,2,1523.0,1522.0
87270,1,2,1527.0,1520.0
87372,1,2,1527.0,1514.0
87474,1,2,1533.0,1511.0
87576,1,2,1527.0,1517.0
87678,1,2,1533.0,1513.0
87780,1,2,1529.0,1515.0
87882,1,2,1526.0,1515.0
87984,1,2,1528.0,1519.0
88086,1,2,1528.0,1515.0
88188,1,2,1524.0,1518.0
88290,1,2,1527.0,1522.0
88392,1,2,1526.0,1510.0
88494,1,2,1533.0,1511.0
88596,1,2,1527.0,1514.0
88698,1,2,1524.0,1513.0
88800,1,2,1526.0,1516.0
88902,1,2,1525.0,1519.0
89004,1,2,1528.0,1522.0
89106,1,2,1529.0,1520.0
89208,1,2,1524.0,1516.0
89310,1,2,1529.0,1521.0
89412,1,2,1527.0,1518.0
89514,1,2,1537.0,1519.0
89616,1,2,1528.0,1514.0
89718,1,2,1529.0,1518.0
89820,1,2,1530.0,1515.0
89922,1,2,1521.0,1516.0
90024,1,2,1525.0,1508.0
90126,1,2,1522.0,1515.0
90228,1,2,1523.0,1519.0
90330,1,2,1533.0,1513.0
90432,1,2,1526.0,1518.0
90534,1,2,1524.0,1515.0
90636,1,2,1517.0,1510.0
90738,1,2,1526.0,1514.0
90840,1,2,1530.0,1515.0
90942,1,2,1526.0,1513.0
91044,1,2,1528.0,1518.0
91146,1,2,1523.0,1515.0
91248,1,2,1528.0,1511.0
91350,1,2,1523.0,1515.0
91452,1,2,1526.0,1511.0
91554,1,2,1533.0,1521.0
91656,1,2,1529.0,1511.0
91758,1,2,1525.0,1520.0
91860,1,2,1526.0,1514.0
91962,1,2,1531.0,1517.0
92064,1,2,1523.0,1517.0
92166,1,2,1532.0,1514.0
92268,1,2,1531.0,1513.0
92370,1,2,1534.0,1509.0
92472,1,2,1519.0,1517.0
92574,1,2,1526.0,1520.0
92676,1,2,1531.0,1520.0
92778,1,2,1525.0,1516.0
92880,1,2,1522.0,1518.0
92982,1,2,1521.0,1521.0
93084,1,2,1522.0,1518.0
93186,1,2,1533.0,1516.0
93288,1,2,1527.0,1516.0
93390,1,2,1531.0,1516.0
93492,1,2,1535.0,1519.0
93594,1,2,1532.0,1519.0
93696,1,2,1527.0,1521.0
93798,1,2,1528.0,1515.0
93900,1,2,1530.0,1518.0
94002,1,2,1529.0,1516.0
94104,1,2,1523.0,1514.0
94206,1,2,1524.0,1515.0
94308,1,2,1533.0,1515.0
94410,1,2,1526.0,1516.0
94512,1,2,1529.0,1523.0
94614,1,2,1523.0,1514.0
